,algorithm,dataset,timestep,orig_value,remainder_value,anomaly_score
0,windowedGaussian,ec2_network_in_257a54_origdata,0,251643.0,0.8657748155560311,0.0
1,windowedGaussian,ec2_network_in_257a54_origdata,1,3203510.0,1.9983067147440523,1.0
2,windowedGaussian,ec2_network_in_257a54_origdata,2,287397.0,0.049683294347513396,0.9926803348851075
3,windowedGaussian,ec2_network_in_257a54_origdata,3,238944.0,0.01730572510089179,0.8837439022565493
4,windowedGaussian,ec2_network_in_257a54_origdata,4,245880.0,0.021940542765320536,0.8111253424980753
5,windowedGaussian,ec2_network_in_257a54_origdata,5,234170.0,0.014115612711909198,0.771560029415345
6,windowedGaussian,ec2_network_in_257a54_origdata,6,255797.0,0.028567343050519445,0.7357530139510727
7,windowedGaussian,ec2_network_in_257a54_origdata,7,244002.0,0.020685613761024513,0.7186603627735912
8,windowedGaussian,ec2_network_in_257a54_origdata,8,514385.0,0.20136264729061593,0.6031566672235937
9,windowedGaussian,ec2_network_in_257a54_origdata,9,270883.0,0.03864820511591349,0.6920180039458842
10,windowedGaussian,ec2_network_in_257a54_origdata,10,249887.0,0.0246181255769361,0.6889722638747038
11,windowedGaussian,ec2_network_in_257a54_origdata,11,3201940.0,1.9972575994422712,0.9980508495673704
12,windowedGaussian,ec2_network_in_257a54_origdata,12,280638.0,0.04516675273940007,0.7047247162548853
13,windowedGaussian,ec2_network_in_257a54_origdata,13,3231740.0,1.9983067147440523,0.9871134454847716
14,windowedGaussian,ec2_network_in_257a54_origdata,14,223158.0,0.006678145169031646,0.7408307969613488
15,windowedGaussian,ec2_network_in_257a54_origdata,15,242568.0,0.019527225079584487,0.7254449830429306
16,windowedGaussian,ec2_network_in_257a54_origdata,16,221907.0,0.005850005088243293,0.722912497002886
17,windowedGaussian,ec2_network_in_257a54_origdata,17,248537.0,0.02289667785414129,0.7072424912016121
18,windowedGaussian,ec2_network_in_257a54_origdata,18,223433.0,0.006273372780338238,0.7082367768841787
19,windowedGaussian,ec2_network_in_257a54_origdata,19,247310.0,0.0220841860072023,0.6941158955589668
20,windowedGaussian,ec2_network_in_257a54_origdata,20,224771.0,0.007159366334702044,0.6958896515160593
21,windowedGaussian,ec2_network_in_257a54_origdata,21,223668.0,0.006428984503264679,0.6908320549397956
22,windowedGaussian,ec2_network_in_257a54_origdata,22,240044.0,0.017272803969827666,0.680166679949331
23,windowedGaussian,ec2_network_in_257a54_origdata,23,3221290.0,1.9913869594054114,0.9935034910956075
24,windowedGaussian,ec2_network_in_257a54_origdata,24,235606.0,0.014334060027924478,0.6961894306181691
25,windowedGaussian,ec2_network_in_257a54_origdata,25,3202800.0,1.9791432966100557,0.9863057165262162
26,windowedGaussian,ec2_network_in_257a54_origdata,26,244192.0,0.020019516423864236,0.705574688582729
27,windowedGaussian,ec2_network_in_257a54_origdata,27,231729.0,0.01176679768841149,0.7048276078801836
28,windowedGaussian,ec2_network_in_257a54_origdata,28,251450.0,0.024825601040883938,0.6944951633947876
29,windowedGaussian,ec2_network_in_257a54_origdata,29,219342.0,0.00356440444633066,0.7005873975437173
30,windowedGaussian,ec2_network_in_257a54_origdata,30,241032.0,0.017927035383662804,0.6898317769851241
31,windowedGaussian,ec2_network_in_257a54_origdata,31,219744.0,0.003830599819166336,0.6931447714216663
32,windowedGaussian,ec2_network_in_257a54_origdata,32,232511.0,0.01228462052810686,0.6854890297012768
33,windowedGaussian,ec2_network_in_257a54_origdata,33,237811.0,0.015794161513254967,0.6805054120399295
34,windowedGaussian,ec2_network_in_257a54_origdata,34,226034.0,0.007995696573238287,0.6814596657254793
35,windowedGaussian,ec2_network_in_257a54_origdata,35,3220170.0,1.99064532055572,0.991652061730677
36,windowedGaussian,ec2_network_in_257a54_origdata,36,228654.0,0.00973060173948126,0.6903753586820386
