,algorithm,dataset,timestep,orig_value,remainder_value,anomaly_score
0,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,0,2.296,0.0001424745731287702,0.0
1,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,1,2.144,-0.0032747147886211803,0.0
2,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,2,2.274,-0.0003521186239666685,0.0
3,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,3,2.066,-0.005028272487413998,0.0
4,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,4,2.35,0.0013564760569083623,0.0
5,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,5,2.136,-0.0034545668602923296,0.0
6,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,6,2.366,0.001716180200250439,0.0
7,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,7,2.252,-0.0008467118210619962,0.0
8,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,8,2.4,0.0024805515048523796,0.0
9,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,9,2.18,-0.0024653804661014522,0.0
10,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,10,2.352,0.0014014390748260386,0.0
11,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,11,3.434,0.025726431768335667,0.0
12,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,12,2.43,0.0031549967736188567,0.0
13,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,13,2.0340000000000003,-0.00561279172034479,0.0
14,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,14,2.296,0.00027696639493257624,0.0
15,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,15,2.052,-0.00520815184982959,0.0
16,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,16,2.314,0.0006816062654477761,0.0
17,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,17,2.07,-0.00480351197931439,0.0
18,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,18,2.4,0.0026148856467983483,0.0
19,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,19,2.07,-0.00480351197931439,0.0
20,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,20,3.588,0.029321117100804317,0.0
21,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,21,2.192,-0.002060952856933307,0.0
22,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,22,2.3,0.00036688636615811454,0.0
23,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,23,2.134,-0.003364792439704667,0.0
24,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,24,2.2840000000000003,7.2064812557393054e-06,0.0
25,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,25,2.12,-0.0036795123389942175,0.0
26,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,26,2.35,0.001490886006478287,0.0
27,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,27,2.166,-0.0026454326698998054,0.0
28,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,28,2.314,0.0006816062654477761,0.0
29,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,29,2.186,-0.00219583281377167,0.0
30,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,30,2.33,0.0010412861503502624,0.0
31,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,31,2.108,-0.003949272252671054,0.0
32,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,32,2.3280000000000003,0.0009963261647374377,0.0
33,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,33,3.434,0.025859198208618372,0.0
34,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,34,2.424,0.003154405474152022,0.0
35,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,35,2.158,-0.002825272612350993,0.0
36,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,36,2.342,0.0013110460640270993,0.0
37,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,37,2.056,-0.0051182318786040515,0.0
38,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,38,2.376,0.0020753658194446745,0.0
39,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,39,2.106,-0.003994232238283879,0.0
40,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,40,2.408,0.002794725589249536,0.0
41,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,41,2.156,-0.0028702325979638177,0.0
42,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,42,2.464,0.004053605186408071,0.0
43,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,43,2.224,-0.0013415930871284454,0.0
44,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,44,2.428,0.0032443254453776715,0.0
45,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,45,2.234,-0.001116793159064433,0.0
46,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,46,2.408,0.002794725589249536,0.0
47,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,47,3.372,0.024465438654621474,0.0
48,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,48,2.318,0.0007715262366734255,0.0
49,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,49,2.166,-0.0026454326698998054,0.0
50,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,50,2.386,0.0023001657475087978,0.0
51,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,51,2.138,-0.0032748724684790176,0.0
52,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,52,2.336,0.0011761661071886254,0.0
53,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,53,2.23,-0.0012067131302899714,0.0
54,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,54,2.452,0.0037838452727313454,0.0
55,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,55,2.15,-0.0030051125548021806,0.0
56,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,56,2.386,0.0023001657475087978,0.0
57,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,57,2.234,-0.001116793159064433,0.0
58,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,58,2.732,0.010078243258523911,0.0
59,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,59,2.9160000000000004,0.014214561934902004,0.0
60,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,60,2.246,-0.0008470332453875962,0.0
61,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,61,2.084,-0.004488792080024728,0.0
62,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,62,2.248,-0.0008020732597747715,0.0
63,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,63,2.096,-0.004219032166347891,0.0
64,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,64,2.266,-0.0003974333892595716,0.0
65,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,65,2.504,0.0049528048986642315,0.0
66,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,66,52.26600000000001,1.123602206930856,0.0
67,knncad,ec2_cpu_utilization_fe7f93_adddata-240214123606,67,54.806,1.1807013886591173,0.0
